Kasiguncu	PSJ	WAMP	-1.416753	120.657669
Pitu	OTI	WAMR	2.045992	128.324708
Sultan Babullah	TTE	WAMT	0.831414	127.381486
Bubung	LUW	WAMW	-1.038919	122.771906
Pattimura	AMQ	WAPP	-3.710264	128.089136
Fak Fak	FKQ	WASF	-2.920192	132.267031
Kaimana	KNG	WASK	-3.644517	133.695553
Babo	BXB	WASO	-2.532242	133.438894
Rendani	MKW	WASR	-0.891833	134.049183
Jefman	SOQ	WASS	-0.926358	131.121194
Bintulu	BTU	WBGB	3.12385	113.020472
Kuching Intl	KCH	WBGG	1.484697	110.346933
Limbang	LMN	WBGJ	4.808303	115.010439
Marudi	MUR	WBGM	4.1775	114.321944
Miri	MYY	WBGR	4.322014	113.986806
Sibu	SBW	WBGS	2.261603	111.985322
Lahad Datu	LDU	WBKD	5.032247	118.324036
Kota Kinabalu Intl	BKI	WBKK	5.937208	116.051181
Labuan	LBU	WBKL	5.300683	115.250181
Tawau	TWU	WBKW	4.313369	118.121953
Brunei Intl	BWN	WBSB	4.9442	114.928353
Sultan Syarif Kasim Ii	PKU	WIBB	0.460786	101.444539
Pinang Kampai	DUM	WIBD	1.609194	101.433558
Soekarno Hatta Intl	CGK	WIII	-6.125567	106.655897
Binaka	GNS	WIMB	1.166381	97.704681
Aek Godang	IME	WIME	1.400103	99.430453
Tabing	PDG	WIMG	-0.874989	100.351881
Polonia	MES	WIMM	3.558056	98.671722
Dr Ferdinand Lumban Tobing	IMS	WIMS	1.555944	98.888908
Nanga Pinoh I	IOG	WIOG	-0.348869	111.747606
Rahadi Usman	KTG	WIOK	-1.816639	109.963483
Supadio	PNK	WIOO	-0.150711	109.403892
Borovaya Airfield	MMB	UMMB	53.57	27.39
Weser-Wuemme	DWM	EDWM	53.054	9.208667
Sultan Thaha	DJB	WIPA	-1.638017	103.644378
Fatmawati Soekarno	BKS	WIPL	-3.8637	102.339036
Sultan Mahmud Badaruddin Ii	PLM	WIPP	-2.89825	104.699903
Japura	RGT	WIPR	-0.352808	102.334917
Lhok Sukon	ITL	WITL	5.069506	97.259192
Balti International Airport	BZY	WBZY	47.8381	27.7815
Sultan Iskandarmuda	BTJ	WITT	5.523522	95.420372
Kluang	MAP	WMAP	2.041394	103.307394
Sultan Abdul Halim	AOR	WMKA	6.189667	100.398183
Butterworth	MKB	WMKB	5.465917	100.391167
Sultan Ismail Petra	KBR	WMKC	6.16685	102.293014
Kuantan	KUA	WMKD	3.775389	103.209056
Kerteh	KTE	WMKE	4.537222	103.426756
Simpang	MKF	WMKF	3.11225	101.70275
Sultan Azlan Shah	IPH	WMKI	4.567972	101.092194
Sultan Ismail	JHB	WMKJ	1.641308	103.669619
Kuala Lumpur Intl	KUL	WMKK	2.745578	101.709917
Langkawi Intl	LGK	WMKL	6.329728	99.728667
Malacca	MKZ	WMKM	2.263361	102.251553
Sultan Mahmud	TGG	WMKN	5.382639	103.10336
Penang Intl	PEN	WMKP	5.297139	100.276864
Suai	PDB	WPDB	-9.303306	125.286753
Presidente Nicolau Lobato Intl	DIL	WPDL	-8.546553	125.524719
Cakung	PEC	WPEC	-8.485547	126.399389
Sembawang	SAG	WSAG	1.425264	103.812806
Paya Lebar	QPG	WSAP	1.360417	103.90953
Tengah	SAT	WSAT	1.387258	103.708719
Seletar	XSP	WSSL	1.41695	103.867653
Changi Intl	SIN	WSSS	1.350189	103.994433
Brisbane Archerfield	BAF	YBAF	-27.570278	153.008056
Bamaga Injinoo	ABM	YBAM	-10.950833	142.459444
Alice Springs	ASP	YBAS	-23.806667	133.902222
Brisbane Intl	BNE	YBBN	-27.384167	153.1175
Gold Coast	OOL	YBCG	-28.164444	153.504722
Cairns Intl	CNS	YBCS	-16.885833	145.755278
Charleville	CTL	YBCV	-26.413334	146.2625
Mount Isa	ISA	YBMA	-20.663889	139.488611
Maroochydore Sunshine Coast	MCY	YBMC	-26.603333	153.091111
Mackay	MKY	YBMK	-21.171667	149.179722
Proserpine Whitsunday Coast	PPP	YBPN	-20.495	148.552222
Rockhampton	ROK	YBRK	-23.381944	150.475278
Townsville	TSV	YBTL	-19.2525	146.765278
Weipa	WEI	YBWP	-12.678611	141.925278
Avalon	AVV	YMAV	-38.039444	144.469444
Albury	ABX	YMAY	-36.067778	146.958056
Melbourne Essendon	MEB	YMEN	-37.728056	144.901944
East Sale	MES	YMES	-38.098889	147.149444
Hobart	HBA	YMHB	-42.836111	147.510278
Launceston	LST	YMLT	-41.545278	147.214167
Melbourne Moorabbin	MBW	YMMB	-37.975833	145.102222
Melbourne Intl	MEL	YMML	-37.673333	144.843333
Point Cook	MPC	YMPC	-37.932222	144.753333
Adelaide Intl	ADL	YPAD	-34.945	138.530556
Edinburgh	PED	YPED	-34.7025	138.620833
Perth Jandakot	JAD	YPJT	-32.0975	115.881111
Karratha	KTA	YPKA	-20.712222	116.773333
Kalgoorlie Boulder	KGI	YPKG	-30.789444	121.461667
Kununurra	KNX	YPKU	-15.778056	128.7075
Learmonth	LEA	YPLM	-22.235556	114.088611
Port Hedland Intl	PHE	YPPD	-20.377778	118.626389
Adelaide Parafield	PPF	YPPF	-34.793333	138.633056
Perth Intl	PER	YPPH	-31.940278	115.966944
Woomera	UMR	YPWR	-31.144167	136.816944
Christmas Island	XCH	YPXM	-10.450556	105.690278
Sydney Bankstown	BWU	YSBK	-33.924444	150.988333
Canberra	CBR	YSCB	-35.306944	149.195
Coffs Harbour	CFS	YSCH	-30.320556	153.116389
Camden	CDU	YSCN	-34.040278	150.687222
Dubbo	DBO	YSDU	-32.216667	148.574722
Norfolk Island Intl	NLK	YSNF	-29.041625	167.938742
Richmond	RCM	YSRI	-33.600556	150.780833
Sydney Intl	SYD	YSSY	-33.946111	151.177222
Tamworth	TMW	YSTW	-31.083889	150.846667
Wagga Wagga	WGA	YSWG	-35.165278	147.466389
Capital Intl	PEK	ZBAA	40.080111	116.584556
Dongshan	HLD	ZBLA	49.204997	119.825
Binhai	TSN	ZBTJ	39.124353	117.346183
Wusu	TYN	ZBYN	37.746897	112.628428
Baiyun Intl	CAN	ZGGG	23.392436	113.298786
Huanghua	CSX	ZGHA	28.189158	113.219633
Liangjiang	KWL	ZGKL	25.218106	110.039197
Wuxu	NNG	ZGNN	22.608267	108.172442
Baoan Intl	SZX	ZGSZ	22.639258	113.810664
Xinzheng	CGO	ZHCC	34.519672	113.840889
Tianhe	WUH	ZHHH	30.783758	114.2081
Pyongyang Intl	FNJ	ZKPY	39.224061	125.67015
Zhongchuan	ZGC	ZLLL	36.515242	103.620775
Xianyang	XIY	ZLXY	34.447119	108.751592
Chinggis Khaan Intl	ULN	ZMUB	47.843056	106.766639
Gasa	PJH	ZPJH	21.973914	100.759611
Wujiaba	KMG	ZPPP	24.992364	102.743536
Gaoqi	XMN	ZSAM	24.544036	118.127739
Changbei Intl	KHN	ZSCN	28.865	115.9
Changle	FOC	ZSFZ	25.935064	119.663272
Xiaoshan	HGH	ZSHC	30.229503	120.434453
Lishe	NGB	ZSNB	29.826683	121.461906
Lukou	NKG	ZSNJ	31.742042	118.862025
Luogang	HFE	ZSOF	31.780019	117.298436
Liuting	TAO	ZSQD	36.266108	120.374436
Hongqiao Intl	SHA	ZSSS	31.197875	121.336319
Laishan	YNT	ZSYT	37.401667	121.371667
Jiangbei	CKG	ZUCK	29.719217	106.641678
Longdongbao	KWE	ZUGY	26.538522	106.800703
Shuangliu	CTU	ZUUU	30.578528	103.947086
Qingshan	XIC	ZUXC	27.989083	102.184361
Kashi	KHG	ZWSH	39.542922	76.019956
Hotan	HTN	ZWTN	37.038522	79.864933
Diwopu	URC	ZWWW	43.907106	87.474244
Taiping	HRB	ZYHB	45.623403	126.250328
Hohenems	HOJ	LOIH	47.385	9.7
Hailang	YMD	ZYMD	44.524072	129.568972
Zhoushuizi	DLC	ZYTL	38.965667	121.5386
Pudong	PVG	ZSPD	31.143378	121.805214
Pulau Tioman	TOD	WMBT	2.818183	104.160019
Sultan Abdul Aziz Shah Intl	SZB	WMSA	3.130583	101.549333
Noto	NTQ	RJNW	37.293097	136.961853
Borg El Arab Intl	HBE	HEBA	30.917669	29.696408
Barter Island Lrrs	BTI	PABA	70.133989	-143.581867
Wainwright As	K03	PAWT	70.613378	-159.86035
Cape Lisburne Lrrs	LUR	PALU	68.875133	-166.110022
Point Lay Lrrs	PIZ	PPIZ	69.732875	-163.005342
Hilo Intl	ITO	PHTO	19.721375	-155.048469
Executive	ORL	KORL	28.545464	-81.332936
Bettles	BTT	PABT	66.913944	-151.529056
Clear	Z84	PACL	64.301203	-149.120144
Indian Mountain Lrrs	UTO	PAIM	65.992794	-153.704289
Fort Yukon	FYU	PFYU	66.571492	-145.250417
Sparrevohn Lrrs	SVW	PASV	61.097369	-155.574228
Bryant Ahp	FRN	PAFR	61.266381	-149.653119
Tatalina Lrrs	TLJ	PATL	62.894369	-155.976525
Cape Romanzof Lrrs	CZF	PACZ	61.780297	-166.038747
Laurence G Hanscom Fld	BED	KBED	42.469953	-71.289031
St Paul Island	SNP	PASN	57.167333	-170.220444
Cape Newenham Lrrs	EHM	PAEH	58.646428	-162.062778
St George	PBV	PAPB	56.578344	-169.661611
Iliamna	ILI	PAIL	59.754356	-154.910961
Platinum	PTU	PAPM	59.011356	-161.819664
Big Mountain Afs	7AK	PABM	59.361247	-155.258822
Oscoda Wurtsmith	OSC	KOSC	44.451558	-83.394053
Marina Muni	OAR	KOAR	36.681878	-121.762347
Sacramento Mather	MHR	KMHR	38.553897	-121.297592
Bicycle Lake Aaf	BYS	KBYS	35.280531	-116.630031
Twentynine Palms Eaf	NXP	KNXP	34.296161	-116.162203
Fort Smith Rgnl	FSM	KFSM	35.336583	-94.367444
Merrill Fld	MRI	PAMR	61.213544	-149.844447
Grants Milan Muni	GNT	KGNT	35.167286	-107.901989
Ponca City Rgnl	PNC	KPNC	36.731958	-97.099781
Hunter Aaf	SVN	KSVN	32.01	-81.145683
Grand Forks Intl	GFK	KGFK	47.949256	-97.176111
Grider Fld	PBF	KPBF	34.173142	-91.935597
Whiting Fld Nas North	NSE	KNSE	30.724167	-87.021944
Hana	HNM	PHHN	20.795636	-156.014439
Ernest A Love Fld	PRC	KPRC	34.654472	-112.419583
Trenton Mercer	TTN	KTTN	40.276692	-74.813469
General Edward Lawrence Logan Intl	BOS	KBOS	42.364347	-71.005181
Travis Afb	SUU	KSUU	38.262692	-121.927464
Griffiss Afld	RME	KRME	43.2338	-75.407033
Wendover	ENV	KENV	40.718694	-114.030889
Mobile Downtown	BFM	KBFM	30.626783	-88.068092
Metropolitan Oakland Intl	OAK	KOAK	37.721278	-122.220722
Eppley Afld	OMA	KOMA	41.303167	-95.894069
Port Angeles Cgas	NOW	KNOW	48.141481	-123.414075
Kahului	OGG	PHOG	20.89865	-156.430458
Wichita Mid Continent	ICT	KICT	37.649944	-97.433056
Kansas City Intl	MCI	KMCI	39.297606	-94.713905
Dane Co Rgnl Truax Fld	MSN	KMSN	43.139858	-89.337514
Dillingham	DLG	PADL	59.044667	-158.5055
Boone Co	HRO	KHRO	36.261519	-93.154728
Phoenix Sky Harbor Intl	PHX	KPHX	33.434278	-112.011583
Bangor Intl	BGR	KBGR	44.807444	-68.828139
Fort Lauderdale Executive	FXE	KFXE	26.197281	-80.170706
East Texas Rgnl	GGG	KGGG	32.384014	-94.711486
Anderson Rgnl	AND	KAND	34.494583	-82.709389
Spokane Intl	GEG	KGEG	47.619861	-117.533833
North Perry	HWO	KHWO	26.001222	-80.240722
San Francisco Intl	SFO	KSFO	37.618972	-122.374889
Cut Bank Muni	CTB	KCTB	48.608353	-112.376144
Acadiana Rgnl	ARA	KARA	30.037758	-91.883896
Gainesville Rgnl	GNV	KGNV	29.690056	-82.271778
Memphis Intl	MEM	KMEM	35.042417	-89.976667
Bisbee Douglas Intl	DUG	KDUG	31.469028	-109.603667
Allen Aaf	BIG	PABI	63.994547	-145.721642
Tstc Waco	CNW	KCNW	31.637831	-97.074139
Annette Island	ANN	PANT	55.042436	-131.572233
Caribou Muni	CAR	KCAR	46.8715	-68.017917
Little Rock Afb	LRF	KLRF	34.916944	-92.149722
Redstone Aaf	HUA	KHUA	34.678653	-86.684781
Pope Afb	POB	KPOB	35.170883	-79.014472
Dalhart Muni	DHT	KDHT	36.022586	-102.547278
Laughlin Afb	DLF	KDLF	29.359486	-100.777975
Los Angeles Intl	LAX	KLAX	33.942536	-118.408075
Anniston Metro	ANB	KANB	33.588167	-85.858111
Cleveland Hopkins Intl	CLE	KCLE	41.411689	-81.849794
Dover Afb	DOV	KDOV	39.129539	-75.465958
Cincinnati Northern Kentucky Intl	CVG	KCVG	39.048836	-84.667822
Tipton	FME	KFME	39.085386	-76.759414
China Lake Naws	NID	KNID	35.685422	-117.692039
Huron Rgnl	HON	KHON	44.3852	-98.228542
Juneau Intl	JNU	PAJN	58.354972	-134.576278
Lafayette Rgnl	LFT	KLFT	30.205278	-91.987611
Newark Liberty Intl	EWR	KEWR	40.6925	-74.168667
Boise Air Terminal	BOI	KBOI	43.564361	-116.222861
Creech Afb	INS	KINS	36.587183	-115.673353
Garden City Rgnl	GCK	KGCK	37.927528	-100.724417
Minot Intl	MOT	KMOT	48.259378	-101.280333
Wheeler Aaf	HHI	PHHI	21.4835	-158.039667
Maxwell Afb	MXF	KMXF	32.382944	-86.365778
Robinson Aaf	RBM	KRBM	34.850089	-92.300153
Dallas Love Fld	DAL	KDAL	32.847111	-96.851778
Butts Aaf	FCS	KFCS	38.678394	-104.756581
Helena Rgnl	HLN	KHLN	46.606806	-111.98275
Miramar Mcas	NKX	KNKX	32.867694	-117.14175
Luke Afb	LUF	KLUF	33.535	-112.38306
Hurlburt Fld	HRT	KHRT	30.427803	-86.689278
Jack Northrop Fld Hawthorne Muni	HHR	KHHR	33.922839	-118.335186
Houlton Intl	HUL	KHUL	46.123083	-67.792056
Vance Afb	END	KEND	36.339167	-97.9165
Point Mugu Nas	NTD	KNTD	34.120285	-119.12094
Edwards Afb	EDW	KEDW	34.905417	-117.883739
Lake Charles Rgnl	LCH	KLCH	30.126112	-93.223335
Kona Intl At Keahole	KOA	PHKO	19.738767	-156.045631
Myrtle Beach Intl	MYR	KMYR	33.67975	-78.928333
Lemoore Nas	NLC	KNLC	36.333012	-119.95208
Nantucket Mem	ACK	KACK	41.253053	-70.060181
Felker Aaf	FAF	KFAF	37.1325	-76.608841
Campbell Aaf	HOP	KHOP	36.668567	-87.496183
Ronald Reagan Washington Natl	DCA	KDCA	38.852083	-77.037722
Patuxent River Nas	NHK	KNHK	38.285981	-76.411781
Palacios Muni	PSX	KPSX	28.727508	-96.250958
Arkansas Intl	BYH	KBYH	35.964347	-89.943956
Atlantic City Intl	ACY	KACY	39.457583	-74.577167
Tinker Afb	TIK	KTIK	35.414739	-97.386633
Elizabeth City Cgas Rgnl	ECG	KECG	36.260581	-76.174572
Pueblo Mem	PUB	KPUB	38.289085	-104.496572
Northern Maine Rgnl At Presque Isle	PQI	KPQI	46.688958	-68.044797
Albuquerque Intl Sunport	IKR	KIKR	35.040222	-106.609194
Gray Aaf	GRF	KGRF	47.079217	-122.580783
Kodiak	ADQ	PADQ	57.749967	-152.493856
Upolu	UPP	PHUP	20.265256	-155.859989
Fort Lauderdale Hollywood Intl	FLL	KFLL	26.072583	-80.15275
Davis Fld	MKO	KMKO	35.656489	-95.366656
Falls Intl	INL	KINL	48.566186	-93.403067
Salt Lake City Intl	SLC	KSLC	40.788389	-111.977772
Childress Muni	CDS	KCDS	34.433781	-100.287992
Keesler Afb	BIX	KBIX	30.410425	-88.924433
Lawson Aaf	LSF	KLSF	32.337322	-84.991283
Kingsville Nas	NQI	KNQI	27.507223	-97.809723
Marshall Aaf	FRI	KFRI	39.055275	-96.764453
Harrisburg Intl	MDT	KMDT	40.193494	-76.763403
Lincoln	LNK	KLNK	40.850971	-96.75925
Capital City	LAN	KLAN	42.7787	-84.587357
Waimea Kohala	MUE	PHMU	20.001328	-155.668108
Massena Intl Richards Fld	MSS	KMSS	44.935833	-74.845547
Hickory Rgnl	HKY	KHKY	35.741147	-81.38955
Albert Whitted	SPG	KSPG	27.765111	-82.626972
Page Fld	FMY	KFMY	26.586611	-81.86325
George Bush Intcntl Houston	IAH	KIAH	29.984433	-95.341442
Millinocket Muni	MLT	KMLT	45.647836	-68.685561
Andrews Afb	ADW	KADW	38.810806	-76.867028
Smith Reynolds	INT	KINT	36.133722	-80.222
Southern California Logistics	VCV	KVCV	34.597453	-117.382997
Bob Sikes	CEW	KCEW	30.778833	-86.522111
Wheeler Sack Aaf	GTB	KGTB	44.055619	-75.719458
St Clair Co Intl	PHN	KPHN	42.910957	-82.528862
Meadows Fld	BFL	KBFL	35.433598	-119.05677
El Paso Intl	ELP	KELP	31.80725	-106.377583
Valley Intl	HRL	KHRL	26.2285	-97.654389
Columbia Metropolitan	CAE	KCAE	33.938833	-81.119528
Davis Monthan Afb	DMA	KDMA	32.166467	-110.883144
Pensacola Nas	NPA	KNPA	30.352656	-87.318647
Pensacola Rgnl	PNS	KPNS	30.473425	-87.186611
Grand Forks Afb	RDR	KRDR	47.961098	-97.401194
William P Hobby	HOU	KHOU	29.645419	-95.278889
Buckley Afb	BKF	KBKF	39.701668	-104.75166
Northway	ORT	PAOR	62.961334	-141.929136
Palmer Muni	PAQ	PAAQ	61.594914	-149.088711
Pittsburgh Intl	PIT	KPIT	40.491467	-80.232872
Wiley Post Will Rogers Mem	BRW	PABR	71.285446	-156.766003
Ellington Fld	EFD	KEFD	29.607333	-95.15875
Whidbey Island Nas	NUW	KNUW	48.351803	-122.655906
Alice Intl	ALI	KALI	27.740889	-98.026944
Moody Afb	VAD	KVAD	30.967833	-83.193
Miami Intl	MIA	KMIA	25.79325	-80.290556
Seattle Tacoma Intl	SEA	KSEA	47.449	-122.309306
Lovell Fld	CHA	KCHA	35.035278	-85.203808
Igor I Sikorsky Mem	BDR	KBDR	41.163472	-73.126167
Jackson Evers Intl	JAN	KJAN	32.311167	-90.075889
Scholes Intl At Galveston	GLS	KGLS	29.265322	-94.860406
Long Beach	LGB	KLGB	33.817722	-118.151611
Dillingham	HDH	PHDH	21.579475	-158.197281
Williamsport Rgnl	IPT	KIPT	41.241836	-76.921094
Indianapolis Intl	IND	KIND	39.717331	-86.294383
Whiteman Afb	SZL	KSZL	38.730306	-93.547864
Akron Fulton Intl	AKR	KAKR	41.0375	-81.466917
Greenwood Leflore	GWO	KGWO	33.494328	-90.084706
Westchester Co	HPN	KHPN	41.066959	-73.707575
Francis S Gabreski	FOK	KFOK	40.843656	-72.631789
Jonesboro Muni	JBR	KJBR	35.831708	-90.646417
Tonopah Test Range	TNX	KTNX	37.798836	-116.78075
Palm Beach Co Park	LNA	KLNA	26.593	-80.085056
North Island Nas	NZY	KNZY	32.699219	-117.21531
Biggs Aaf	BIF	KBIF	31.849528	-106.380039
Yuma Mcas Yuma Intl	YUM	KYUM	32.656578	-114.60598
Cavern City Air Terminal	CNM	KCNM	32.337472	-104.263278
Duluth Intl	DLH	KDLH	46.842091	-92.193649
Bethel	BET	PABE	60.779778	-161.838
Bowman Fld	LOU	KLOU	38.228	-85.663722
Sierra Vista Muni Libby Aaf	FHU	KFHU	31.588472	-110.344389
Lihue	LIH	PHLI	21.975983	-159.338958
Terre Haute Intl Hulman Fld	HUF	KHUF	39.451464	-87.307561
Havre City Co	HVR	KHVR	48.542983	-109.762342
Grant Co Intl	MWH	KMWH	47.207708	-119.32019
Edward F Knapp State	MPV	KMPV	44.203503	-72.562328
San Nicolas Island Nolf	NSI	KNSI	33.239765	-119.45816
Richmond Intl	RIC	KRIC	37.505167	-77.319667
Shreveport Rgnl	SHV	KSHV	32.446629	-93.8256
Merle K Mudhole Smith	CDV	PACV	60.491778	-145.477556
Norfolk Intl	ORF	KORF	36.894611	-76.201222
Southeast Texas Rgnl	BPT	KBPT	29.950833	-94.020694
Savannah Hilton Head Intl	SAV	KSAV	32.127583	-81.202139
Hill Afb	HIF	KHIF	41.123939	-111.973039
Nome	OME	PAOM	64.512203	-165.445247
Scappoose Industrial Airpark	SPB	KSPB	45.771028	-122.861833
St Petersburg Clearwater Intl	PIE	KPIE	27.910167	-82.687389
Menominee Marinette Twin Co	MNM	KMNM	45.12665	-87.638443
Lone Star Executive	CXO	KCXO	30.351833	-95.414467
Deadhorse	SCC	PASC	70.19475	-148.465167
San Antonio Intl	SAT	KSAT	29.533694	-98.469778
Greater Rochester Intl	ROC	KROC	43.118866	-77.672389
Patrick Afb	COF	KCOF	28.234922	-80.610125
Teterboro	TEB	KTEB	40.850103	-74.060837
Ellsworth Afb	RCA	KRCA	44.145042	-103.103567
Raleigh Durham Intl	RDU	KRDU	35.877639	-78.787472
James M Cox Dayton Intl	DAY	KDAY	39.902375	-84.219375
Kenai Muni	ENA	PAEN	60.573111	-151.245
Mc Alester Rgnl	MLC	KMLC	34.882403	-95.783463
Niagara Falls Intl	IAG	KIAG	43.107333	-78.946194
Coulter Fld	CFD	KCFD	30.715694	-96.331361
Wright Aaf	LHW	KLHW	31.889097	-81.562333
Newport News Williamsburg Intl	PHF	KPHF	37.131894	-76.492989
Esler Rgnl	ESF	KESF	31.394903	-92.295772
Altus Afb	LTS	KLTS	34.667067	-99.266681
Tucson Intl	TUS	KTUS	32.116083	-110.941028
Minot Afb	MIB	KMIB	48.415572	-101.357661
Beale Afb	BAB	KBAB	39.136089	-121.436567
Greater Kankakee	IKK	KIKK	41.071389	-87.846278
Seymour Johnson Afb	GSB	KGSB	35.339383	-77.960589
Theodore Francis Green State	PVD	KPVD	41.732581	-71.420383
Salisbury Ocean City Wicomico Rgnl	SBY	KSBY	38.340525	-75.510289
Rancho Murieta	RIU	KRIU	38.486778	-121.102778
Bob Hope	BUR	KBUR	34.200667	-118.358667
Detroit Metro Wayne Co	DTW	KDTW	42.212444	-83.353389
Tampa Intl	TPA	KTPA	27.975472	-82.53325
Pembina Muni	PMB	KPMB	48.942501	-97.240833
Polk Aaf	POE	KPOE	31.044833	-93.191667
Eielson Afb	EIL	PAEI	64.665667	-147.1015
Chisholm Hibbing	HIB	KHIB	47.3866	-92.838994
Angelina Co	LFK	KLFK	31.234014	-94.75
Midland Intl	MAF	KMAF	31.942528	-102.201914
Austin Straubel Intl	GRB	KGRB	44.485072	-88.129589
Ardmore Muni	ADM	KADM	34.300833	-97.008889
Mc Guire Afb	WRI	KWRI	40.015556	-74.591667
Cherry Point Mcas	NKT	KNKT	34.900872	-76.880733
Emanuel Co	SBO	KSBO	32.609139	-82.369944
Augusta Rgnl At Bush Fld	AGS	KAGS	33.369944	-81.9645
Sloulin Fld Intl	ISN	KISN	48.177939	-103.642347
Adams Fld	LIT	KLIT	34.729444	-92.224306
Stewart Intl	SWF	KSWF	41.504094	-74.104839
Baudette Intl	BDE	KBDE	48.728444	-94.612222
Sacramento Executive	SAC	KSAC	38.512524	-121.49347
Homer	HOM	PAHO	59.645556	-151.476583
Waynesville Rgnl Arpt At Forney Fld	TBN	KTBN	37.741631	-92.140736
Dobbins Arb	MGE	KMGE	33.915382	-84.516319
Fairchild Afb	SKA	KSKA	47.615058	-117.655772
Roscommon Co	HTL	KHTL	44.359806	-84.671112
Tyndall Afb	PAM	KPAM	30.069567	-85.575417
Dallas Fort Worth Intl	DFW	KDFW	32.896828	-97.037997
Melbourne Intl	MLB	KMLB	28.102753	-80.645258
Mc Chord Afb	TCM	KTCM	47.137678	-122.476475
Austin Bergstrom Intl	AUS	KAUS	30.194528	-97.669889
Rickenbacker Intl	LCK	KLCK	39.813786	-82.927822
Sawyer Intl	SAW	KSAW	46.353625	-87.395353
Mc Ghee Tyson	TYS	KTYS	35.810972	-83.994028
Hood Aaf	HLR	KHLR	31.138731	-97.714469
Lambert St Louis Intl	STL	KSTL	38.748697	-90.370028
Millville Muni	MIV	KMIV	39.367806	-75.072222
Sheppard Afb Wichita Falls Muni	SPS	KSPS	33.988797	-98.491894
Cincinnati Muni Lunken Fld	LUK	KLUK	39.103333	-84.418611
Hartsfield Jackson Atlanta Intl	ATL	KATL	33.636719	-84.428067
Castle	MER	KMER	37.380481	-120.568189
Mc Clellan Afld	MCC	KMCC	38.667639	-121.400611
Gerald R Ford Intl	GRR	KGRR	42.880833	-85.522806
Winkler Co	INK	KINK	31.779628	-103.201361
Fresno Yosemite Intl	FAT	KFAT	36.776194	-119.71814
Vero Beach Muni	VRB	KVRB	27.655556	-80.417944
Imperial Co	IPL	KIPL	32.834219	-115.578744
Nashville Intl	BNA	KBNA	36.124472	-86.678194
Laredo Intl	LRD	KLRD	27.54375	-99.461556
Elmendorf Afb	EDF	PAED	61.250986	-149.806503
Ralph Wien Mem	OTZ	PAOT	66.884678	-162.59855
Altoona Blair Co	AOO	KAOO	40.296372	-78.320022
Dyess Afb	DYS	KDYS	32.420756	-99.8546
South Arkansas Rgnl At Goodwin Fld	ELD	KELD	33.220972	-92.813278
La Guardia	LGA	KLGA	40.777245	-73.872608
Tallahassee Rgnl	TLH	KTLH	30.396528	-84.350333
Dupage	DPA	KDPA	41.907778	-88.248611
Waco Rgnl	ACT	KACT	31.611289	-97.230519
Augusta State	AUG	KAUG	44.320647	-69.797317
Hillsboro Muni	INJ	KINJ	32.083486	-97.097228
Jacksonville Nas	NIP	KNIP	30.235834	-81.680556
Mc Kellar Sipes Rgnl	MKL	KMKL	35.599889	-88.915611
Molokai	MKK	PHMK	21.152886	-157.096256
Godman Aaf	FTK	KFTK	37.907058	-85.972106
New River Mcas	NCA	KNCA	34.708417	-77.439667
San Angelo Rgnl Mathis Fld	SJT	KSJT	31.35775	-100.496306
Calexico Intl	CXL	KCXL	32.669502	-115.51333
Chico Muni	CIC	KCIC	39.795383	-121.858422
Burlington Intl	BTV	KBTV	44.471861	-73.153278
Jacksonville Intl	JAX	KJAX	30.494056	-81.687861
Durango La Plata Co	DRO	KDRO	37.151516	-107.75377
Washington Dulles Intl	IAD	KIAD	38.944533	-77.455811
Easterwood Fld	CLL	KCLL	30.588583	-96.363833
Felts Fld	SFF	KSFF	47.682819	-117.322558
General Mitchell Intl	MKE	KMKE	42.947222	-87.896583
Abilene Rgnl	ABI	KABI	32.411319	-99.681897
Columbia Rgnl	COU	KCOU	38.818094	-92.219631
Portland Intl	PDX	KPDX	45.588722	-122.5975
Dade Collier Training And Transition	TNT	KTNT	25.861806	-80.897
Palm Beach Intl	PBI	KPBI	26.683161	-80.095589
Fort Worth Meacham Intl	FTW	KFTW	32.819778	-97.362444
Ogdensburg Intl	OGS	KOGS	44.681854	-75.4655
Otis Angb	FMH	KFMH	41.658439	-70.521417
Boeing Fld King Co Intl	BFI	KBFI	47.53	-122.301947
Lackland Afb Kelly Fld Annex	SKF	KSKF	29.384228	-98.581108
Honolulu Intl	HNL	PHNL	21.318681	-157.922428
Des Moines Intl	DSM	KDSM	41.533972	-93.663083
Craven Co Rgnl	EWN	KEWN	35.072972	-77.042944
San Diego Intl	SAN	KSAN	32.733556	-117.189667
Monroe Rgnl	MLU	KMLU	32.510864	-92.037689
Shaw Afb	SSC	KSSC	33.972719	-80.470564
Ontario Intl	ONT	KONT	34.056	-117.601194
Majors	GVT	KGVT	33.067839	-96.065333
Roswell Intl Air Center	ROW	KROW	33.301556	-104.530556
Coleman A Young Muni	DET	KDET	42.409195	-83.009861
Brownsville South Padre Island Intl	BRO	KBRO	25.906833	-97.425861
Dothan Rgnl	DHN	KDHN	31.321339	-85.449628
Cape May Co	WWD	KWWD	39.008507	-74.908275
Fallon Nas	NFL	KNFL	39.416584	-118.70098
Selfridge Angb	MTC	KMTC	42.608333	-82.8355
Four Corners Rgnl	FMN	KFMN	36.74125	-108.229944
Corpus Christi Intl	CRP	KCRP	27.770361	-97.501222
